model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
NeuralNetFastAI_r156_BAG_L1_FULL,-11.842088156630098,,root_mean_squared_error,0.005474090576171875,,0.7347230911254883,0.005474090576171875,,0.7347230911254883,1,True,146
XGBoost_r49_BAG_L1,-11.86244517653557,-11.86244517653557,root_mean_squared_error,0.04311704635620117,0.0385890007019043,7.943701982498169,0.04311704635620117,0.0385890007019043,7.943701982498169,1,True,66
XGBoost_r31_BAG_L1,-11.965734431154322,-11.965734431154322,root_mean_squared_error,0.06389403343200684,0.059533119201660156,4.381115913391113,0.06389403343200684,0.059533119201660156,4.381115913391113,1,True,73
LightGBMLarge_BAG_L1,-12.031175531623614,-12.031175531623614,root_mean_squared_error,0.04900383949279785,0.06330084800720215,5.700212001800537,0.04900383949279785,0.06330084800720215,5.700212001800537,1,True,9
RandomForest_r127_BAG_L1,-12.067574375988753,-12.067574375988753,root_mean_squared_error,0.017369985580444336,0.02772974967956543,0.5764989852905273,0.017369985580444336,0.02772974967956543,0.5764989852905273,1,True,54
NeuralNetFastAI_r191_BAG_L1,-12.081266428125753,-12.081266428125753,root_mean_squared_error,0.0379488468170166,0.0944371223449707,4.686421871185303,0.0379488468170166,0.0944371223449707,4.686421871185303,1,True,13
NeuralNetFastAI_r100_BAG_L1,-12.098383199128431,-12.098383199128431,root_mean_squared_error,0.04704117774963379,0.42408299446105957,7.877056121826172,0.04704117774963379,0.42408299446105957,7.877056121826172,1,True,97
XGBoost_r34_BAG_L1,-12.158026333992911,-12.158026333992911,root_mean_squared_error,0.05772113800048828,0.0957036018371582,9.91054391860962,0.05772113800048828,0.0957036018371582,9.91054391860962,1,True,103
NeuralNetFastAI_r11_BAG_L1,-12.203227291064392,-12.203227291064392,root_mean_squared_error,0.03741788864135742,0.14009594917297363,5.200486898422241,0.03741788864135742,0.14009594917297363,5.200486898422241,1,True,30
XGBoost_r33_BAG_L1,-12.23394277271439,-12.23394277271439,root_mean_squared_error,0.07666516304016113,0.06776976585388184,13.534373044967651,0.07666516304016113,0.06776976585388184,13.534373044967651,1,True,17
NeuralNetFastAI_r65_BAG_L1,-12.268530202645575,-12.268530202645575,root_mean_squared_error,0.03621101379394531,0.14929604530334473,5.7337257862091064,0.03621101379394531,0.14929604530334473,5.7337257862091064,1,True,63
CatBoost_r137_BAG_L1,-12.272272444531245,-12.272272444531245,root_mean_squared_error,0.03283882141113281,0.012035131454467773,17.874478101730347,0.03283882141113281,0.012035131454467773,17.874478101730347,1,True,19
RandomForest_r15_BAG_L1,-12.317225925247937,-12.317225925247937,root_mean_squared_error,0.018536806106567383,0.026566028594970703,0.30644798278808594,0.018536806106567383,0.026566028594970703,0.30644798278808594,1,True,77
CatBoost_r50_BAG_L1,-12.352034515844453,-12.352034515844453,root_mean_squared_error,0.013198137283325195,0.010448932647705078,11.292801141738892,0.013198137283325195,0.010448932647705078,11.292801141738892,1,True,29
XGBoost_r98_BAG_L1,-12.366311480390994,-12.366311480390994,root_mean_squared_error,0.14448094367980957,0.13064336776733398,23.92349910736084,0.14448094367980957,0.13064336776733398,23.92349910736084,1,True,45
RandomForest_r39_BAG_L1,-12.39432481655556,-12.39432481655556,root_mean_squared_error,0.020107030868530273,0.029735088348388672,0.27371907234191895,0.020107030868530273,0.029735088348388672,0.27371907234191895,1,True,41
CatBoost_r49_BAG_L1,-12.399306180448354,-12.399306180448354,root_mean_squared_error,0.012499094009399414,0.010663032531738281,15.761049270629883,0.012499094009399414,0.010663032531738281,15.761049270629883,1,True,51
NeuralNetFastAI_r134_BAG_L1_FULL,-12.426897039999083,,root_mean_squared_error,0.006921052932739258,,1.7909839153289795,0.006921052932739258,,1.7909839153289795,1,True,162
LightGBM_r130_BAG_L1,-12.459080402390333,-12.459080402390333,root_mean_squared_error,0.012449026107788086,0.04655623435974121,2.5560038089752197,0.012449026107788086,0.04655623435974121,2.5560038089752197,1,True,27
RandomForest_r16_BAG_L1,-12.459213124227816,-12.459213124227816,root_mean_squared_error,0.016676902770996094,0.029956817626953125,1.044217824935913,0.016676902770996094,0.029956817626953125,1.044217824935913,1,True,90
RandomForestMSE_BAG_L1,-12.459213124227816,-12.459213124227816,root_mean_squared_error,0.018301010131835938,0.018347978591918945,0.5340447425842285,0.018301010131835938,0.018347978591918945,0.5340447425842285,1,True,3
NeuralNetFastAI_r4_BAG_L1,-12.460215889783766,-12.460215889783766,root_mean_squared_error,0.024637937545776367,0.085968017578125,4.713763952255249,0.024637937545776367,0.085968017578125,4.713763952255249,1,True,94
CatBoost_r5_BAG_L1,-12.462483525207809,-12.462483525207809,root_mean_squared_error,0.01289677619934082,0.010735750198364258,20.528752088546753,0.01289677619934082,0.010735750198364258,20.528752088546753,1,True,67
LightGBM_r135_BAG_L1,-12.496979206949579,-12.496979206949579,root_mean_squared_error,0.014266729354858398,0.04438209533691406,2.3320260047912598,0.014266729354858398,0.04438209533691406,2.3320260047912598,1,True,78
CatBoost_r69_BAG_L1,-12.569518521063877,-12.569518521063877,root_mean_squared_error,0.011379003524780273,0.010436773300170898,19.348336935043335,0.011379003524780273,0.010436773300170898,19.348336935043335,1,True,33
RandomForest_r195_BAG_L1,-12.616791750655619,-12.616791750655619,root_mean_squared_error,0.030118227005004883,0.029651165008544922,0.32416701316833496,0.030118227005004883,0.029651165008544922,0.32416701316833496,1,True,22
CatBoost_r6_BAG_L1,-12.631580523499025,-12.631580523499025,root_mean_squared_error,0.01002812385559082,0.009189844131469727,9.205357074737549,0.01002812385559082,0.009189844131469727,9.205357074737549,1,True,81
CatBoost_r163_BAG_L1,-12.64414230073435,-12.64414230073435,root_mean_squared_error,0.010694026947021484,0.008773088455200195,12.442930936813354,0.010694026947021484,0.008773088455200195,12.442930936813354,1,True,98
NeuralNetFastAI_r172_BAG_L1_FULL,-12.66115544321628,,root_mean_squared_error,0.006266117095947266,,0.6200401782989502,0.006266117095947266,,0.6200401782989502,1,True,191
LightGBM_r30_BAG_L1,-12.68532609719557,-12.68532609719557,root_mean_squared_error,0.030735015869140625,0.18467497825622559,3.5038211345672607,0.030735015869140625,0.18467497825622559,3.5038211345672607,1,True,65
LightGBMXT_BAG_L1,-12.72341665353573,-12.72341665353573,root_mean_squared_error,0.012994050979614258,0.4543638229370117,1.3598039150238037,0.012994050979614258,0.4543638229370117,1.3598039150238037,1,True,1
CatBoost_r60_BAG_L1,-12.729797771368734,-12.729797771368734,root_mean_squared_error,0.016370773315429688,0.014981269836425781,46.19636416435242,0.016370773315429688,0.014981269836425781,46.19636416435242,1,True,76
CatBoost_r177_BAG_L1,-12.837631761487122,-12.837631761487122,root_mean_squared_error,0.013571977615356445,0.011921882629394531,17.152111768722534,0.013571977615356445,0.011921882629394531,17.152111768722534,1,True,10
CatBoost_BAG_L1,-12.841792296190054,-12.841792296190054,root_mean_squared_error,0.017208099365234375,0.15414118766784668,33.610700845718384,0.017208099365234375,0.15414118766784668,33.610700845718384,1,True,4
CatBoost_r70_BAG_L1,-12.867429981813354,-12.867429981813354,root_mean_squared_error,0.0187227725982666,0.016634225845336914,38.76307773590088,0.0187227725982666,0.016634225845336914,38.76307773590088,1,True,38
CatBoost_r198_BAG_L1,-12.880030128780511,-12.880030128780511,root_mean_squared_error,0.016413211822509766,0.014049053192138672,64.93148183822632,0.016413211822509766,0.014049053192138672,64.93148183822632,1,True,99
LightGBM_r42_BAG_L1,-12.895488141126801,-12.895488141126801,root_mean_squared_error,0.0419309139251709,0.053160905838012695,3.6256232261657715,0.0419309139251709,0.053160905838012695,3.6256232261657715,1,True,104
CatBoost_r12_BAG_L1,-12.946025633690027,-12.946025633690027,root_mean_squared_error,0.031184911727905273,0.023598194122314453,129.5050549507141,0.031184911727905273,0.023598194122314453,129.5050549507141,1,True,92
ExtraTrees_r197_BAG_L1,-12.981028971758523,-12.981028971758523,root_mean_squared_error,0.01873493194580078,0.03427481651306152,0.43832969665527344,0.01873493194580078,0.03427481651306152,0.43832969665527344,1,True,87
ExtraTreesMSE_BAG_L1,-12.981028971758523,-12.981028971758523,root_mean_squared_error,0.020576000213623047,0.01831197738647461,0.19276905059814453,0.020576000213623047,0.01831197738647461,0.19276905059814453,1,True,5
CatBoost_r143_BAG_L1,-12.992518370415826,-12.992518370415826,root_mean_squared_error,0.023433923721313477,0.017387866973876953,109.81887102127075,0.023433923721313477,0.017387866973876953,109.81887102127075,1,True,70
NeuralNetFastAI_r160_BAG_L1,-12.995322503272899,-12.995322503272899,root_mean_squared_error,0.03237724304199219,0.12099933624267578,4.925063133239746,0.03237724304199219,0.12099933624267578,4.925063133239746,1,True,75
CatBoost_r167_BAG_L1,-13.009133839103272,-13.009133839103272,root_mean_squared_error,0.028333187103271484,0.02565479278564453,168.48061299324036,0.028333187103271484,0.02565479278564453,168.48061299324036,1,True,42
CatBoost_r180_BAG_L1,-13.011067205065615,-13.011067205065615,root_mean_squared_error,0.018033981323242188,0.016836881637573242,42.72152495384216,0.018033981323242188,0.016836881637573242,42.72152495384216,1,True,85
CatBoost_r13_BAG_L1,-13.26875958202798,-13.26875958202798,root_mean_squared_error,0.07074570655822754,0.04745912551879883,297.504821062088,0.07074570655822754,0.04745912551879883,297.504821062088,1,True,21
LightGBM_r96_BAG_L1,-13.297378699064602,-13.297378699064602,root_mean_squared_error,0.03515291213989258,0.09592127799987793,0.9832098484039307,0.03515291213989258,0.09592127799987793,0.9832098484039307,1,True,15
LightGBM_r94_BAG_L1,-13.320814163347718,-13.320814163347718,root_mean_squared_error,0.017559051513671875,0.03922677040100098,2.6198132038116455,0.017559051513671875,0.03922677040100098,2.6198132038116455,1,True,57
LightGBM_r188_BAG_L1,-13.33147955445445,-13.33147955445445,root_mean_squared_error,0.050691843032836914,0.0638887882232666,2.185048818588257,0.050691843032836914,0.0638887882232666,2.185048818588257,1,True,23
CatBoost_r86_BAG_L1,-13.340140889330282,-13.340140889330282,root_mean_squared_error,0.060176849365234375,0.04023599624633789,348.2229859828949,0.060176849365234375,0.04023599624633789,348.2229859828949,1,True,48
LightGBM_r196_BAG_L1,-13.362310855232137,-13.362310855232137,root_mean_squared_error,0.4150359630584717,0.5835011005401611,10.30174207687378,0.4150359630584717,0.5835011005401611,10.30174207687378,1,True,40
CatBoost_r9_BAG_L1,-13.41764772201238,-13.41764772201238,root_mean_squared_error,0.029293060302734375,0.025780916213989258,75.15183305740356,0.029293060302734375,0.025780916213989258,75.15183305740356,1,True,14
NeuralNetFastAI_BAG_L1,-13.436810562644192,-13.436810562644192,root_mean_squared_error,0.02921009063720703,0.9188370704650879,3.731222152709961,0.02921009063720703,0.9188370704650879,3.731222152709961,1,True,6
ExtraTrees_r42_BAG_L1,-13.481731991158009,-13.481731991158009,root_mean_squared_error,0.02056598663330078,0.02776193618774414,0.23616409301757812,0.02056598663330078,0.02776193618774414,0.23616409301757812,1,True,18
ExtraTrees_r172_BAG_L1,-13.507332698581864,-13.507332698581864,root_mean_squared_error,0.018091917037963867,0.017367124557495117,0.21297407150268555,0.018091917037963867,0.017367124557495117,0.21297407150268555,1,True,32
CatBoost_r128_BAG_L1,-13.539691488136304,-13.539691488136304,root_mean_squared_error,0.024175167083740234,0.02072596549987793,80.70071983337402,0.024175167083740234,0.02072596549987793,80.70071983337402,1,True,59
ExtraTrees_r178_BAG_L1,-14.005693415866496,-14.005693415866496,root_mean_squared_error,0.018157243728637695,0.01552891731262207,0.17629599571228027,0.018157243728637695,0.01552891731262207,0.17629599571228027,1,True,71
RandomForest_r34_BAG_L1_FULL,-14.463223892292657,,root_mean_squared_error,0.015738725662231445,,0.20735716819763184,0.015738725662231445,,0.20735716819763184,1,True,163
NeuralNetFastAI_r194_BAG_L1_FULL,-14.580202095932073,,root_mean_squared_error,0.004730939865112305,,0.2204899787902832,0.004730939865112305,,0.2204899787902832,1,True,198
NeuralNetTorch_r158_BAG_L1_FULL,-14.76255226574745,,root_mean_squared_error,0.004968166351318359,,1.4500539302825928,0.004968166351318359,,1.4500539302825928,1,True,154
ExtraTrees_r4_BAG_L1_FULL,-15.429762349390947,,root_mean_squared_error,0.016891956329345703,,0.145186185836792,0.016891956329345703,,0.145186185836792,1,True,169
NeuralNetFastAI_r194_BAG_L1,-15.868651159931673,-15.868651159931673,root_mean_squared_error,0.03207802772521973,0.12901091575622559,4.919770956039429,0.03207802772521973,0.12901091575622559,4.919770956039429,1,True,91
RandomForest_r166_BAG_L1,-16.329507934679867,-16.329507934679867,root_mean_squared_error,0.018192768096923828,0.01947498321533203,0.17537903785705566,0.018192768096923828,0.01947498321533203,0.17537903785705566,1,True,72
ExtraTrees_r49_BAG_L1,-16.676191235189595,-16.676191235189595,root_mean_squared_error,0.04894590377807617,0.03060626983642578,0.17130422592163086,0.04894590377807617,0.03060626983642578,0.17130422592163086,1,True,52
RandomForest_r34_BAG_L1,-16.873095166268655,-16.873095166268655,root_mean_squared_error,0.01704096794128418,0.03648090362548828,0.6370551586151123,0.01704096794128418,0.03648090362548828,0.6370551586151123,1,True,56
ExtraTrees_r4_BAG_L1,-17.394674630204573,-17.394674630204573,root_mean_squared_error,0.015119791030883789,0.015636920928955078,0.31568312644958496,0.015119791030883789,0.015636920928955078,0.31568312644958496,1,True,62
ExtraTrees_r126_BAG_L1,-17.532980098790954,-17.532980098790954,root_mean_squared_error,0.019013166427612305,0.04952597618103027,0.7194039821624756,0.019013166427612305,0.04952597618103027,0.7194039821624756,1,True,95
